timestamp,temperature_c,relative_humidity_percent,wind_speed_m_s,solar_irradiance
2024-01-21 01:00:00,15.05,64.48,3.73,0.0
2024-01-21 02:00:00,17.85,52.28,4.63,79.72
2024-01-21 03:00:00,20.97,43.08,4.43,275.3
2024-01-21 04:00:00,25.8,32.73,3.1,435.58
2024-01-21 05:00:00,29.12,29.04,2.03,639.9
2024-01-21 06:00:00,30.56,27.35,1.55,737.9
2024-01-21 07:00:00,31.67,24.62,0.97,765.4
2024-01-21 08:00:00,32.36,23.19,0.43,717.6
2024-01-21 09:00:00,32.55,22.79,0.85,594.67
2024-01-21 10:00:00,32.09,23.76,1.63,410.02
2024-01-21 11:00:00,30.31,31.31,2.28,205.73
2024-01-21 12:00:00,25.56,50.74,3.05,35.4
2024-01-21 13:00:00,23.23,56.61,3.56,0.0
2024-01-21 14:00:00,22.06,62.75,3.34,0.0
2024-01-21 15:00:00,21.27,67.46,3.0,0.0
2024-01-21 16:00:00,20.88,69.36,2.5,0.0
2024-01-21 17:00:00,20.68,68.57,2.08,0.0
2024-01-21 18:00:00,19.94,68.76,2.19,0.0
2024-01-21 19:00:00,19.09,67.93,2.66,0.0
2024-01-21 20:00:00,18.25,66.63,3.15,0.0
2024-01-21 21:00:00,17.57,65.31,3.55,0.0
2024-01-21 22:00:00,17.14,63.93,3.86,0.0
2024-01-21 23:00:00,16.81,62.29,4.18,0.0
2024-01-22 00:00:00,16.57,60.14,4.59,0.0
2024-01-22 01:00:00,16.42,57.86,4.93,0.0
2024-01-22 02:00:00,18.6,47.77,6.27,79.2
2024-01-22 03:00:00,21.78,40.43,5.16,269.33
2024-01-22 04:00:00,26.81,31.73,3.69,482.62
2024-01-22 05:00:00,30.23,29.51,3.41,647.15
2024-01-22 06:00:00,31.53,28.61,3.54,748.7
2024-01-22 07:00:00,32.23,27.9,3.74,744.3
2024-01-22 08:00:00,32.35,27.94,4.05,691.33
2024-01-22 09:00:00,31.82,29.11,4.31,575.17
2024-01-22 10:00:00,30.66,31.93,4.5,389.6
2024-01-22 11:00:00,28.72,37.66,4.49,193.93
2024-01-22 12:00:00,24.82,54.11,3.33,34.53
2024-01-22 13:00:00,22.53,62.64,3.25,0.0
2024-01-22 14:00:00,21.43,64.43,3.14,0.0
2024-01-22 15:00:00,20.45,64.56,3.08,0.0
2024-01-22 16:00:00,19.62,63.58,2.99,0.0
2024-01-22 17:00:00,18.92,62.01,2.91,0.0
2024-01-22 18:00:00,18.28,60.26,2.9,0.0
2024-01-22 19:00:00,17.7,58.85,2.93,0.0
2024-01-22 20:00:00,17.14,57.74,3.17,0.0
2024-01-22 21:00:00,16.53,56.86,3.5,0.0
2024-01-22 22:00:00,15.94,56.82,3.63,0.0
2024-01-22 23:00:00,15.43,57.08,3.72,0.0
2024-01-23 00:00:00,15.0,57.2,3.84,0.0
2024-01-23 01:00:00,14.75,56.74,3.96,0.0
2024-01-23 02:00:00,17.76,44.18,5.0,87.8
2024-01-23 03:00:00,20.79,35.69,4.44,298.73
2024-01-23 04:00:00,25.72,25.77,4.56,500.27
2024-01-23 05:00:00,28.54,22.07,4.39,679.3
2024-01-23 06:00:00,30.01,20.29,3.93,781.08
2024-01-23 07:00:00,30.95,18.92,3.84,795.62
2024-01-23 08:00:00,31.41,17.67,4.09,744.67
2024-01-23 09:00:00,31.28,17.23,4.32,634.28
2024-01-23 10:00:00,30.52,18.06,4.46,455.42
2024-01-23 11:00:00,28.67,22.21,4.43,239.3
2024-01-23 12:00:00,23.74,39.08,3.99,43.88
2024-01-23 13:00:00,21.27,48.73,4.4,0.0
2024-01-23 14:00:00,20.22,54.94,4.29,0.0
2024-01-23 15:00:00,19.19,59.75,3.96,0.0
2024-01-23 16:00:00,18.26,62.43,3.7,0.0
2024-01-23 17:00:00,17.49,61.45,3.67,0.0
2024-01-23 18:00:00,16.68,59.36,3.63,0.0
2024-01-23 19:00:00,15.97,56.72,3.65,0.0
2024-01-23 20:00:00,15.36,54.92,3.71,0.0
2024-01-23 21:00:00,14.84,54.02,3.76,0.0
2024-01-23 22:00:00,14.35,54.39,3.83,0.0
2024-01-23 23:00:00,13.99,54.88,3.93,0.0
2024-01-24 00:00:00,13.76,55.13,4.03,0.0
2024-01-24 01:00:00,13.72,55.11,4.08,0.0
2024-01-24 02:00:00,17.05,43.56,4.85,89.55
2024-01-24 03:00:00,20.44,35.06,4.67,295.98
2024-01-24 04:00:00,25.52,24.11,4.08,510.4
2024-01-24 05:00:00,28.59,18.93,3.72,684.05
2024-01-24 06:00:00,30.04,18.15,3.21,799.47
2024-01-24 07:00:00,31.11,17.23,2.86,827.75
2024-01-24 08:00:00,31.8,16.2,2.84,777.72
2024-01-24 09:00:00,31.96,15.7,2.89,681.0
2024-01-24 10:00:00,31.54,16.04,2.9,480.38
2024-01-24 11:00:00,29.74,24.65,2.29,255.57
2024-01-24 12:00:00,24.73,43.55,2.66,48.2
2024-01-24 13:00:00,22.2,47.43,3.1,0.0
2024-01-24 14:00:00,20.95,51.0,3.19,0.0
2024-01-24 15:00:00,19.91,53.12,3.19,0.0
2024-01-24 16:00:00,18.92,51.53,3.55,0.0
2024-01-24 17:00:00,18.03,48.29,3.99,0.0
2024-01-24 18:00:00,17.23,45.9,4.37,0.0
2024-01-24 19:00:00,16.61,43.85,4.83,0.0
2024-01-24 20:00:00,16.14,42.46,5.37,0.0
2024-01-24 21:00:00,15.59,42.71,5.61,0.0
2024-01-24 22:00:00,14.97,44.36,5.6,0.0
2024-01-24 23:00:00,14.49,46.06,5.66,0.0
2024-01-25 00:00:00,14.17,47.44,5.8,0.0
2024-01-25 01:00:00,13.91,49.21,5.77,0.0
2024-01-25 02:00:00,16.0,43.24,6.54,89.47
2024-01-25 03:00:00,19.65,35.93,5.48,298.5
2024-01-25 04:00:00,24.99,25.52,4.82,476.85
2024-01-25 05:00:00,29.46,19.08,2.97,678.42
2024-01-25 06:00:00,31.26,18.25,1.76,789.22
2024-01-25 07:00:00,32.23,17.52,1.42,822.9
2024-01-25 08:00:00,32.78,16.99,1.14,794.6
2024-01-25 09:00:00,32.85,16.84,0.68,643.92
2024-01-25 10:00:00,32.43,17.33,0.16,448.6
2024-01-25 11:00:00,30.96,23.91,0.95,235.4
2024-01-25 12:00:00,25.99,44.08,2.27,44.6
2024-01-25 13:00:00,23.12,47.21,3.07,0.0
2024-01-25 14:00:00,21.73,50.82,3.3,0.0
2024-01-25 15:00:00,20.62,55.63,3.32,0.0
2024-01-25 16:00:00,19.72,59.8,3.18,0.0
2024-01-25 17:00:00,19.11,61.01,3.07,0.0
2024-01-25 18:00:00,18.57,59.42,3.23,0.0
2024-01-25 19:00:00,17.92,56.49,3.61,0.0
2024-01-25 20:00:00,17.4,51.9,4.03,0.0
2024-01-25 21:00:00,17.05,47.1,4.56,0.0
2024-01-25 22:00:00,16.81,43.97,5.21,0.0
2024-01-25 23:00:00,16.61,42.51,5.82,0.0
2024-01-26 00:00:00,16.18,43.19,6.01,0.0
2024-01-26 01:00:00,15.71,44.91,5.99,0.0
2024-01-26 02:00:00,17.66,39.97,6.7,82.75
2024-01-26 03:00:00,21.14,34.02,5.62,279.7
2024-01-26 04:00:00,26.53,26.23,4.49,493.52
2024-01-26 05:00:00,31.3,19.72,3.22,657.62
2024-01-26 06:00:00,32.76,18.46,2.26,757.25
2024-01-26 07:00:00,33.59,17.69,1.49,799.03
2024-01-26 08:00:00,33.9,17.46,1.3,750.72
2024-01-26 09:00:00,33.67,17.86,1.53,622.53
2024-01-26 10:00:00,32.9,18.9,1.94,437.77
2024-01-26 11:00:00,31.01,25.62,2.07,224.02
2024-01-26 12:00:00,26.05,44.23,2.72,41.53
2024-01-26 13:00:00,23.46,48.9,3.23,0.0
2024-01-26 14:00:00,22.19,53.95,3.35,0.0
2024-01-26 15:00:00,21.23,58.97,3.32,0.0
2024-01-26 16:00:00,20.45,61.81,3.21,0.0
2024-01-26 17:00:00,19.86,61.76,3.19,0.0
2024-01-26 18:00:00,19.47,58.79,3.24,0.0
2024-01-26 19:00:00,19.17,54.39,3.32,0.0
2024-01-26 20:00:00,18.84,51.07,3.49,0.0
2024-01-26 21:00:00,18.43,50.1,3.69,0.0
2024-01-26 22:00:00,18.01,50.43,3.94,0.0
2024-01-26 23:00:00,17.81,50.37,4.32,0.0
2024-01-27 00:00:00,17.78,50.49,4.74,0.0
2024-01-27 01:00:00,17.9,50.45,5.11,0.0
2024-01-27 02:00:00,20.64,42.55,6.5,74.2
2024-01-27 03:00:00,23.65,36.93,5.65,257.7
2024-01-27 04:00:00,27.98,30.42,3.55,467.9
2024-01-27 05:00:00,32.63,20.17,1.57,627.88
2024-01-27 06:00:00,34.03,18.63,0.92,723.55
2024-01-27 07:00:00,34.69,17.93,0.49,749.33
2024-01-27 08:00:00,34.96,17.45,0.45,667.53
2024-01-27 09:00:00,34.72,17.38,0.93,580.88
2024-01-27 10:00:00,33.97,18.21,1.36,409.3
2024-01-27 11:00:00,31.95,25.95,1.65,201.1
2024-01-27 12:00:00,27.03,44.97,2.5,38.62
2024-01-27 13:00:00,24.54,51.23,2.9,0.0
2024-01-27 14:00:00,23.31,56.39,2.95,0.0
2024-01-27 15:00:00,22.33,61.54,2.86,0.0
2024-01-27 16:00:00,21.5,64.63,2.89,0.0
2024-01-27 17:00:00,20.83,64.62,3.09,0.0
2024-01-27 18:00:00,20.31,61.42,3.27,0.0
2024-01-27 19:00:00,19.9,56.43,3.35,0.0
2024-01-27 20:00:00,19.57,53.13,3.38,0.0
2024-01-27 21:00:00,19.29,51.73,3.4,0.0
2024-01-27 22:00:00,18.97,51.44,3.5,0.0
2024-01-27 23:00:00,18.6,51.53,3.72,0.0
2024-01-28 00:00:00,18.3,51.62,3.91,0.0
2024-01-28 01:00:00,18.21,51.19,4.11,0.0
2024-01-28 02:00:00,21.01,42.03,5.13,75.85
2024-01-28 03:00:00,23.91,35.11,5.09,260.73
2024-01-28 04:00:00,28.17,28.52,3.19,415.73
2024-01-28 05:00:00,31.96,22.53,1.78,607.12
2024-01-28 06:00:00,33.36,21.64,1.27,714.9
2024-01-28 07:00:00,34.12,21.31,0.95,633.95
2024-01-28 08:00:00,34.38,21.27,0.87,671.28
2024-01-28 09:00:00,34.15,21.82,1.47,565.97
2024-01-28 10:00:00,33.28,23.41,2.33,397.62
2024-01-28 11:00:00,31.49,28.01,3.13,198.3
2024-01-28 12:00:00,27.19,43.84,3.03,38.85
2024-01-28 13:00:00,24.78,52.28,3.52,0.0
2024-01-28 14:00:00,23.56,58.0,3.46,0.0
2024-01-28 15:00:00,22.5,62.41,3.14,0.0
2024-01-28 16:00:00,21.65,63.97,3.08,0.0
2024-01-28 17:00:00,20.99,62.7,3.14,0.0
2024-01-28 18:00:00,20.4,59.46,3.17,0.0
2024-01-28 19:00:00,19.92,56.49,3.22,0.0
2024-01-28 20:00:00,19.55,54.6,3.27,0.0
2024-01-28 21:00:00,19.2,53.91,3.26,0.0
2024-01-28 22:00:00,18.87,53.93,3.23,0.0
2024-01-28 23:00:00,18.57,53.84,3.22,0.0
2024-01-29 00:00:00,18.27,53.82,3.2,0.0
2024-01-29 01:00:00,18.09,53.55,3.22,0.0
2024-01-29 02:00:00,21.08,43.8,3.29,66.85
2024-01-29 03:00:00,24.18,32.64,3.55,230.55
2024-01-29 04:00:00,28.77,25.56,2.8,421.45
2024-01-29 05:00:00,31.46,23.35,1.98,594.97
2024-01-29 06:00:00,32.88,22.3,1.3,701.38
2024-01-29 07:00:00,33.79,21.52,0.93,742.8
2024-01-29 08:00:00,34.21,21.06,1.36,699.83
2024-01-29 09:00:00,34.05,21.17,2.15,577.35
2024-01-29 10:00:00,33.21,22.36,2.92,412.83
2024-01-29 11:00:00,31.42,26.3,3.63,212.6
2024-01-29 12:00:00,27.25,38.95,3.71,42.67
2024-01-29 13:00:00,24.78,45.99,4.27,0.0
2024-01-29 14:00:00,23.52,50.19,4.16,0.0
2024-01-29 15:00:00,22.5,52.84,3.88,0.0
2024-01-29 16:00:00,21.68,53.65,3.69,0.0
2024-01-29 17:00:00,21.03,52.44,3.65,0.0
2024-01-29 18:00:00,20.47,50.61,3.63,0.0
2024-01-29 19:00:00,19.98,49.19,3.56,0.0
2024-01-29 20:00:00,19.58,48.34,3.55,0.0
2024-01-29 21:00:00,19.22,47.89,3.59,0.0
2024-01-29 22:00:00,18.85,47.82,3.6,0.0
2024-01-29 23:00:00,18.49,48.09,3.59,0.0
2024-01-30 00:00:00,18.16,48.74,3.55,0.0
2024-01-30 01:00:00,18.03,48.88,3.51,0.0
2024-01-30 02:00:00,20.98,38.98,4.07,74.9
2024-01-30 03:00:00,23.87,31.31,3.81,255.48
2024-01-30 04:00:00,28.17,28.06,2.87,333.67
2024-01-30 05:00:00,30.56,26.96,2.14,623.92
2024-01-30 06:00:00,32.07,24.68,1.24,725.0
2024-01-30 07:00:00,32.97,24.0,1.49,740.92
2024-01-30 08:00:00,33.18,24.41,2.43,691.0
2024-01-30 09:00:00,32.62,25.69,3.15,580.6
2024-01-30 10:00:00,31.65,27.58,3.55,412.02
2024-01-30 11:00:00,30.0,31.39,3.69,210.1
2024-01-30 12:00:00,26.4,43.86,2.92,42.28
2024-01-30 13:00:00,23.98,51.83,3.06,0.0
2024-01-30 14:00:00,22.86,56.53,2.96,0.0
2024-01-30 15:00:00,22.02,60.51,2.84,0.0
2024-01-30 16:00:00,21.32,63.43,2.68,0.0
2024-01-30 17:00:00,20.75,65.15,2.42,0.0
2024-01-30 18:00:00,20.34,65.53,2.18,0.0
2024-01-30 19:00:00,19.97,65.58,2.09,0.0
2024-01-30 20:00:00,19.56,65.56,2.11,0.0
2024-01-30 21:00:00,19.23,64.66,2.13,0.0
2024-01-30 22:00:00,18.97,63.39,2.09,0.0
2024-01-30 23:00:00,18.69,62.1,2.11,0.0
2024-01-31 00:00:00,18.35,61.07,2.19,0.0
2024-01-31 01:00:00,18.14,59.86,2.27,0.0
2024-01-31 02:00:00,20.73,50.93,2.34,75.6
2024-01-31 03:00:00,24.36,37.19,2.6,262.8
2024-01-31 04:00:00,27.69,30.32,2.21,434.0
2024-01-31 05:00:00,29.94,27.51,1.05,636.78
2024-01-31 06:00:00,31.59,25.56,1.76,749.92
2024-01-31 07:00:00,32.33,25.11,2.76,793.17
2024-01-31 08:00:00,32.36,25.43,3.51,783.78
2024-01-31 09:00:00,31.87,26.32,4.08,628.6
2024-01-31 10:00:00,30.78,28.58,4.31,455.0
2024-01-31 11:00:00,29.09,33.28,4.3,238.2
2024-01-31 12:00:00,25.83,45.99,3.17,49.47
2024-01-31 13:00:00,23.36,58.23,2.91,0.0
2024-01-31 14:00:00,22.38,64.21,2.77,0.0
2024-01-31 15:00:00,21.6,68.56,2.6,0.0
2024-01-31 16:00:00,20.99,71.4,2.39,0.0
2024-01-31 17:00:00,20.54,72.88,2.12,0.0
2024-01-31 18:00:00,20.35,72.92,1.75,0.0
2024-01-31 19:00:00,20.19,73.01,1.44,0.0
2024-01-31 20:00:00,19.73,74.87,1.39,0.0
2024-01-31 21:00:00,19.04,77.76,1.53,0.0
2024-01-31 22:00:00,18.28,81.0,1.75,0.0
2024-01-31 23:00:00,17.65,83.35,1.95,0.0
2024-02-01 00:00:00,17.17,84.25,2.12,0.0
2024-02-01 01:00:00,16.97,83.18,2.22,0.0
2024-02-01 02:00:00,19.66,69.36,2.56,88.0
2024-02-01 03:00:00,22.85,59.71,2.26,288.52
2024-02-01 04:00:00,25.33,49.49,2.17,497.92
2024-02-01 05:00:00,27.28,40.7,1.82,660.85
2024-02-01 06:00:00,28.9,34.76,1.88,766.08
2024-02-01 07:00:00,29.89,32.15,2.35,793.05
2024-02-01 08:00:00,30.33,31.09,3.0,744.35
2024-02-01 09:00:00,30.11,31.98,3.61,630.05
2024-02-01 10:00:00,29.33,34.66,4.07,484.83
2024-02-01 11:00:00,27.94,39.48,4.44,246.07
2024-02-01 12:00:00,25.29,51.61,3.93,51.85
2024-02-01 13:00:00,23.15,64.84,3.74,0.0
2024-02-01 14:00:00,22.19,72.23,3.34,0.0
2024-02-01 15:00:00,21.32,77.61,2.79,0.0
2024-02-01 16:00:00,20.56,81.41,2.53,0.0
2024-02-01 17:00:00,19.93,84.37,2.37,0.0
2024-02-01 18:00:00,19.42,86.77,2.19,0.0
2024-02-01 19:00:00,18.98,89.0,2.07,0.0
2024-02-01 20:00:00,18.48,91.49,2.04,0.0
2024-02-01 21:00:00,17.91,94.16,2.15,0.0
2024-02-01 22:00:00,17.38,96.13,2.31,0.0
2024-02-01 23:00:00,16.96,96.61,2.49,0.0
2024-02-02 00:00:00,16.68,95.3,2.68,0.0
2024-02-02 01:00:00,16.71,90.91,2.86,0.0
2024-02-02 02:00:00,19.59,71.85,4.16,86.03
2024-02-02 03:00:00,23.35,54.27,4.56,286.52
2024-02-02 04:00:00,26.91,39.85,4.38,492.88
2024-02-02 05:00:00,29.33,33.19,3.21,689.42
2024-02-02 06:00:00,30.8,29.5,2.5,766.53
2024-02-02 07:00:00,31.84,26.58,2.3,815.0
2024-02-02 08:00:00,32.41,24.95,2.42,739.55
2024-02-02 09:00:00,32.46,24.69,2.79,622.15
2024-02-02 10:00:00,31.94,25.65,3.31,485.95
2024-02-02 11:00:00,30.61,28.83,3.86,265.65
2024-02-02 12:00:00,27.09,40.49,3.54,52.15
2024-02-02 13:00:00,24.52,50.03,3.99,0.0
2024-02-02 14:00:00,23.25,56.23,3.75,0.0
2024-02-02 15:00:00,22.16,61.19,3.17,0.0
2024-02-02 16:00:00,21.36,63.7,2.86,0.0
2024-02-02 17:00:00,20.76,63.81,2.8,0.0
2024-02-02 18:00:00,20.26,62.23,2.91,0.0
2024-02-02 19:00:00,19.81,59.83,3.18,0.0
2024-02-02 20:00:00,19.44,57.52,3.49,0.0
2024-02-02 21:00:00,19.14,55.92,3.87,0.0
2024-02-02 22:00:00,18.94,55.0,4.28,0.0
2024-02-02 23:00:00,18.82,54.99,4.74,0.0
2024-02-03 00:00:00,18.73,55.56,5.22,0.0
2024-02-03 01:00:00,18.7,56.22,5.66,0.0
2024-02-03 02:00:00,20.66,50.48,6.63,92.28
2024-02-03 03:00:00,24.19,42.23,5.87,296.92
2024-02-03 04:00:00,29.53,30.75,6.51,506.85
2024-02-03 05:00:00,32.47,25.44,5.1,683.92
2024-02-03 06:00:00,34.27,22.3,3.86,773.4
2024-02-03 07:00:00,35.41,20.16,2.95,812.8
2024-02-03 08:00:00,36.04,18.88,2.29,762.4
2024-02-03 09:00:00,36.15,18.41,1.88,675.0
2024-02-03 10:00:00,35.74,18.65,1.91,465.77
2024-02-03 11:00:00,34.54,21.04,1.88,253.85
2024-02-03 12:00:00,30.06,39.05,1.96,56.4
2024-02-03 13:00:00,26.98,46.78,2.6,0.0
2024-02-03 14:00:00,25.52,54.31,2.7,0.0
2024-02-03 15:00:00,24.49,59.97,2.71,0.0
2024-02-03 16:00:00,23.79,62.36,2.68,0.0
2024-02-03 17:00:00,23.32,61.43,2.7,0.0
2024-02-03 18:00:00,22.8,59.07,2.89,0.0
2024-02-03 19:00:00,22.21,57.09,3.15,0.0
2024-02-03 20:00:00,21.65,55.8,3.34,0.0
2024-02-03 21:00:00,21.21,54.84,3.49,0.0
2024-02-03 22:00:00,20.85,54.19,3.67,0.0
2024-02-03 23:00:00,20.59,53.96,3.83,0.0
2024-02-04 00:00:00,20.45,53.8,4.03,0.0
2024-02-04 01:00:00,20.57,52.98,4.3,0.0
2024-02-04 02:00:00,23.36,44.27,5.6,89.72
2024-02-04 03:00:00,26.38,37.88,4.3,288.52
2024-02-04 04:00:00,31.63,27.94,2.94,495.58
2024-02-04 05:00:00,34.41,23.84,2.27,664.78
2024-02-04 06:00:00,35.67,22.57,1.93,760.22
2024-02-04 07:00:00,36.37,21.74,1.72,787.62
2024-02-04 08:00:00,36.59,21.46,1.78,738.8
2024-02-04 09:00:00,36.27,21.95,2.15,621.95
2024-02-04 10:00:00,35.39,23.37,2.64,452.67
2024-02-04 11:00:00,33.69,26.97,3.03,245.8
2024-02-04 12:00:00,29.62,40.23,2.75,46.3
2024-02-04 13:00:00,26.82,49.13,2.92,0.0
2024-02-04 14:00:00,25.53,53.89,2.8,0.0
2024-02-04 15:00:00,24.53,57.86,2.6,0.0
2024-02-04 16:00:00,23.79,59.6,2.57,0.0
2024-02-04 17:00:00,23.21,59.26,2.66,0.0
2024-02-04 18:00:00,22.76,57.84,2.74,0.0
2024-02-04 19:00:00,22.41,56.24,2.76,0.0
2024-02-04 20:00:00,22.11,54.97,2.75,0.0
2024-02-04 21:00:00,21.82,54.29,2.65,0.0
2024-02-04 22:00:00,21.61,53.81,2.47,0.0
2024-02-04 23:00:00,21.49,53.22,2.31,0.0
2024-02-05 00:00:00,21.36,52.87,2.21,0.0
2024-02-05 01:00:00,21.29,52.89,2.17,0.0
2024-02-05 02:00:00,23.8,45.72,2.25,91.03
2024-02-05 03:00:00,27.19,34.51,2.27,291.27
2024-02-05 04:00:00,30.57,29.74,1.79,501.77
2024-02-05 05:00:00,32.94,26.47,1.21,689.65
2024-02-05 06:00:00,34.53,24.66,1.54,774.25
2024-02-05 07:00:00,35.4,23.95,2.37,803.17
2024-02-05 08:00:00,35.53,24.05,3.23,757.92
2024-02-05 09:00:00,35.0,25.12,3.75,642.0
2024-02-05 10:00:00,34.02,27.38,3.96,495.75
2024-02-05 11:00:00,32.44,31.23,4.15,275.0
2024-02-05 12:00:00,29.23,41.67,3.38,57.8
2024-02-05 13:00:00,26.67,51.46,3.34,0.0
2024-02-05 14:00:00,25.57,56.56,3.44,0.0
2024-02-05 15:00:00,24.58,60.6,3.11,0.0
2024-02-05 16:00:00,23.69,62.96,2.78,0.0
2024-02-05 17:00:00,22.97,63.88,2.66,0.0
2024-02-05 18:00:00,22.35,63.96,2.67,0.0
2024-02-05 19:00:00,21.8,63.44,2.72,0.0
2024-02-05 20:00:00,21.28,62.43,2.8,0.0
2024-02-05 21:00:00,20.82,61.28,2.81,0.0
2024-02-05 22:00:00,20.45,60.36,2.79,0.0
2024-02-05 23:00:00,20.14,59.79,2.76,0.0
2024-02-06 00:00:00,19.87,59.6,2.72,0.0
2024-02-06 01:00:00,19.8,59.35,2.67,0.0
2024-02-06 02:00:00,22.98,48.65,2.92,93.55
2024-02-06 03:00:00,26.54,38.16,2.47,297.35
2024-02-06 04:00:00,29.92,31.35,1.42,506.33
2024-02-06 05:00:00,32.83,24.92,0.25,703.15
2024-02-06 06:00:00,35.14,21.8,1.21,781.22
2024-02-06 07:00:00,35.97,21.15,1.93,827.92
2024-02-06 08:00:00,36.01,21.51,2.72,759.09
2024-02-06 09:00:00,35.45,22.83,3.56,662.58
2024-02-06 10:00:00,34.35,25.17,4.21,494.67
2024-02-06 11:00:00,32.67,28.91,4.52,272.92
2024-02-06 12:00:00,29.39,38.87,3.73,58.6
2024-02-06 13:00:00,26.6,48.83,3.32,0.0
2024-02-06 14:00:00,25.37,54.17,3.14,0.0
2024-02-06 15:00:00,24.33,58.62,2.83,0.0
2024-02-06 16:00:00,23.54,61.37,2.65,0.0
2024-02-06 17:00:00,22.89,62.98,2.59,0.0
2024-02-06 18:00:00,22.3,64.26,2.64,0.0
2024-02-06 19:00:00,21.72,65.77,2.76,0.0
2024-02-06 20:00:00,21.19,67.29,2.93,0.0
2024-02-06 21:00:00,20.73,68.75,3.11,0.0
2024-02-06 22:00:00,20.28,69.97,3.17,0.0
2024-02-06 23:00:00,19.85,70.51,3.12,0.0
2024-02-07 00:00:00,19.45,69.79,2.99,0.0
2024-02-07 01:00:00,19.35,66.79,2.89,0.0
2024-02-07 02:00:00,22.49,52.05,3.66,95.95
2024-02-07 03:00:00,26.28,40.7,3.58,290.85
2024-02-07 04:00:00,29.86,32.55,3.06,491.17
2024-02-07 05:00:00,32.3,27.39,2.31,668.62
2024-02-07 06:00:00,34.12,23.72,2.38,783.05
2024-02-07 07:00:00,35.27,21.91,2.76,839.5
2024-02-07 08:00:00,35.76,21.08,2.75,783.7
2024-02-07 09:00:00,35.71,21.01,2.84,664.4
2024-02-07 10:00:00,34.95,22.21,3.34,492.05
2024-02-07 11:00:00,33.2,25.97,4.15,276.38
2024-02-07 12:00:00,29.42,37.34,4.11,67.32
2024-02-07 13:00:00,26.49,48.62,4.73,0.0
2024-02-07 14:00:00,25.11,56.11,4.96,0.0
2024-02-07 15:00:00,24.01,61.24,4.36,0.0
2024-02-07 16:00:00,23.04,63.91,3.6,0.0
2024-02-07 17:00:00,22.17,64.26,3.17,0.0
2024-02-07 18:00:00,21.47,62.12,3.08,0.0
2024-02-07 19:00:00,20.9,58.87,3.21,0.0
2024-02-07 20:00:00,20.4,56.21,3.4,0.0
2024-02-07 21:00:00,19.93,54.55,3.63,0.0
2024-02-07 22:00:00,19.56,53.43,3.99,0.0
2024-02-07 23:00:00,19.12,53.71,4.19,0.0
2024-02-08 00:00:00,18.69,54.62,4.21,0.0
2024-02-08 01:00:00,18.53,54.77,4.27,0.0
2024-02-08 02:00:00,21.0,46.32,5.3,95.12
2024-02-08 03:00:00,24.6,37.52,4.44,298.4
2024-02-08 04:00:00,30.05,27.09,3.86,521.3
2024-02-08 05:00:00,33.27,21.77,2.55,692.12
2024-02-08 06:00:00,35.07,18.34,2.19,798.55
2024-02-08 07:00:00,36.29,16.2,2.35,851.75
2024-02-08 08:00:00,36.82,15.48,2.93,788.83
2024-02-08 09:00:00,36.7,15.72,3.41,670.03
2024-02-08 10:00:00,35.9,16.93,3.85,495.55
2024-02-08 11:00:00,34.1,20.14,4.14,278.48
2024-02-08 12:00:00,29.73,32.06,3.46,62.88
2024-02-08 13:00:00,26.41,43.2,3.92,0.0
2024-02-08 14:00:00,24.84,52.13,3.73,0.0
2024-02-08 15:00:00,23.63,59.46,3.02,0.0
2024-02-08 16:00:00,22.72,64.08,2.6,0.0
2024-02-08 17:00:00,21.96,66.84,2.29,0.0
2024-02-08 18:00:00,21.54,67.06,1.97,0.0
2024-02-08 19:00:00,21.3,65.2,1.81,0.0
2024-02-08 20:00:00,20.77,64.02,2.0,0.0
2024-02-08 21:00:00,20.04,63.36,2.38,0.0
2024-02-08 22:00:00,19.36,62.48,2.83,0.0
2024-02-08 23:00:00,18.92,60.75,3.22,0.0
2024-02-09 00:00:00,18.64,58.68,3.51,0.0
2024-02-09 01:00:00,18.71,55.96,3.81,0.0
2024-02-09 02:00:00,21.92,44.41,5.38,105.5
2024-02-09 03:00:00,25.59,35.39,3.8,313.73
2024-02-09 04:00:00,30.38,26.37,1.64,529.28
2024-02-09 05:00:00,33.35,19.97,0.96,712.1
2024-02-09 06:00:00,35.07,17.16,1.58,817.88
2024-02-09 07:00:00,35.82,16.45,2.35,844.33
2024-02-09 08:00:00,35.86,16.94,3.01,797.65
2024-02-09 09:00:00,35.28,18.29,3.63,703.3
2024-02-09 10:00:00,34.16,20.44,4.02,512.97
2024-02-09 11:00:00,32.45,24.0,4.03,287.98
2024-02-09 12:00:00,28.76,35.02,3.04,72.38
2024-02-09 13:00:00,25.63,45.5,3.06,0.0
2024-02-09 14:00:00,24.4,50.36,3.12,0.0
2024-02-09 15:00:00,23.37,54.22,3.05,0.0
2024-02-09 16:00:00,22.5,56.58,3.03,0.0
2024-02-09 17:00:00,21.73,57.83,3.05,0.0
2024-02-09 18:00:00,21.04,58.46,3.02,0.0
2024-02-09 19:00:00,20.43,58.48,3.06,0.0
2024-02-09 20:00:00,19.87,57.77,3.11,0.0
2024-02-09 21:00:00,19.35,56.51,3.18,0.0
2024-02-09 22:00:00,18.88,55.1,3.18,0.0
2024-02-09 23:00:00,18.43,54.88,3.03,0.0
2024-02-10 00:00:00,18.09,55.41,2.81,0.0
2024-02-10 01:00:00,18.07,55.6,2.64,0.0
